Market,LoadFactor,FlightCount,Bookings,Revenue,AvgFare,RASM,RpS,Slope,Lat1,Lon1,Lat2,Lon2,Distance,cluster_Geo,cluster_Slope,cluster_Dist
NAPVRN,0.986995879,562,104892,3830807.616,36.5214,0.062364217,36.04651764,-0.011695475,45.46667,10.93333,40.88611,14.29167,578,6,1,1
EDIRIX,0.908537241,290,50720,2999590.812,59.1401,0.032059112,53.73107177,-0.008334331,57.01667,24.05,55.94861,-3.350278,1676,8,5,7
BHXLPA,0.89666098,168,29432,3221358.892,109.4509,0.033234118,98.14035134,-0.003925063,52.45306,-1.746389,27.93194,-15.38333,2953,11,4,10
ARNKUN,0.933821849,322,57219,1956288.772,34.1894,0.049885779,31.92689839,-0.011406129,59.662,17.9339,54.9639,24.0847,640,8,1,1
BGYFEZ,0.959106949,318,58166,4735936.766,81.421,0.04324003,78.09149434,-0.007602227,45.6739,9.7042,33.92889,-4.9775,1806,1,5,9
CPHPMI,0.949254045,254,45175,4341574.063,96.1056,0.047268759,91.22870483,-0.005559362,55.6081,12.6333,39.55361,2.727778,1930,19,2,9
HELWMI,0.971825386,394,73332,3740089.233,51.0021,0.054169594,49.56517841,-0.010535593,60.32555,24.97167,52.4511,20.6519,915,8,1,8
EDIPRG,0.966496512,381,70244,6277435.299,89.3661,0.064408699,86.37206481,-0.005167215,55.94861,-3.350278,50.1,14.26667,1341,9,4,2
CRLREU,0.9730869,244,45015,2799859.666,62.1983,0.056723917,60.52441993,-0.006785595,50.4617,4.455,41.147,1.1667,1067,2,2,3
AGPTRN,0.942687359,106,19195,1099676.326,57.2897,0.038825523,54.00630223,-0.007858858,45.2011,7.6481,36.6717,-4.4981,1391,1,5,2
ARNSTN,0.94754979,1234,224376,11257445.9,50.1722,0.034006218,47.54069282,-0.008565197,59.662,17.9339,51.8828,0.2339,1398,9,5,2
BCNSDR,0.818083594,186,28772,801355.3379,27.8519,0.042116813,22.78519585,-0.011105978,43.42916,-3.826389,41.3028,2.0944,541,1,1,1
BGYOTP,0.988534266,1066,203988,11505579.77,56.4032,0.043188625,55.75651439,-0.008230502,45.6739,9.7042,44.5667,26.1,1291,10,5,2
AMMBLQ,0.831056104,222,35521,3539208.718,99.637,0.03218189,82.80400352,-0.00551414,44.5306,11.2925,31.72361,35.99528,2573,14,2,10
ETMKUN,0.91743247,38,6589,324968.9517,49.3199,0.015390373,45.24769586,-0.008875954,54.9639,24.0847,29.72369,35.0114,2940,4,5,10
BRSRIX,0.875726121,220,36784,2017115.936,54.8367,0.026141533,48.02199638,-0.009529413,57.01667,24.05,51.38167,-2.708889,1837,9,1,9
DUBLBA,0.825281372,1743,275488,8734638.458,31.706,0.085232635,26.1664189,-0.008420077,53.86528,-1.654722,53.4325,-6.252222,307,16,5,6
ORBSTN,0.743153149,218,30988,1217817.289,39.2996,0.023667465,29.20565228,-0.008141868,59.22361,15.03778,51.8828,0.2339,1234,9,5,2
ALCPMI,0.92799069,668,116422,2916083.437,25.0475,0.073093943,23.24387385,-0.010651922,39.55361,2.727778,38.2825,-0.5583333,318,1,1,6
CRLLEI,0.9612878,120,22125,1906216.982,86.1566,0.051441854,82.82138436,-0.005401128,50.4617,4.455,36.84444,-2.372222,1610,2,4,7
GOTZAD,0.90763168,168,28329,2354572.587,83.1152,0.04917735,75.43805546,-0.005024732,57.7056,11.7806,44.09778,15.35667,1534,10,4,7
FMMSKG,0.964202321,308,56159,3732766.202,66.4678,0.048959835,64.08842459,-0.005475896,47.9886,10.2394,40.52083,22.97222,1309,6,2,2
MRSNDR,0.916871504,248,43269,2509606.371,58.0001,0.046162014,53.17863982,-0.009647041,43.43555,5.216389,35.2,-2.916667,1152,1,1,3
BEREMA,0.944661551,255,46654,2580671.094,55.3151,0.052622414,52.25405661,-0.006942793,52.83,-1.329444,52.5117,13.4025,993,9,2,3
HHNPMI,0.923384931,957,166731,12114343.78,72.658,0.05544737,67.09131772,-0.006462768,49.9497,7.2639,39.55361,2.727778,1210,2,2,3
BGYNAP,0.974236181,2609,486819,18964432.06,38.9558,0.058477915,37.95216675,-0.009004556,45.6739,9.7042,40.88611,14.29167,649,6,5,1
BHXFAO,0.910277497,744,129507,10033859.8,77.4773,0.039510304,70.52589268,-0.003522756,52.45306,-1.746389,37.01445,-7.970833,1785,5,4,9
AGPNAP,0.973164576,284,52438,4114724.162,78.4683,0.04513158,76.36263384,-0.006636489,40.88611,14.29167,36.6717,-4.4981,1692,1,2,7
